50,13,13,0
45,13,40,0
41,9,48,0
59,9,48,0
53,5,50,0
19,10,30,0
39,12,42,0
47,10,45,0
90,9,40,0
45,9,40,0
35,10,40,0
43,9,40,0
26,13,40,0
26,5,40,0
36,10,40,0
31,10,40,0
29,13,40,0
38,10,40,0
35,12,60,0
28,9,45,0
27,9,40,0
29,9,35,0
23,10,25,0
23,13,20,0
24,9,50,0
58,9,50,0
40,8,40,0
26,11,45,0
36,9,18,0
59,9,16,0
41,11,60,0
62,13,48,0
55,3,25,0
22,9,40,0
32,9,40,0
41,6,30,0
63,11,20,0
51,9,32,0
90,9,40,0
22,13,20,0
68,4,8,0
28,13,45,0
26,13,40,0
24,13,65,0
48,9,40,0
34,9,40,0
20,10,40,0
36,15,50,0
33,10,16,0
51,10,40,0
37,9,44,0
28,10,20,0
50,11,45,0
38,9,48,0
20,10,14,0
43,9,40,0
18,8,6,0
51,10,45,0
58,8,52,0
59,6,40,0
27,10,50,0
35,9,40,0
26,13,40,0
65,9,40,0
31,10,40,0
19,10,36,0
21,10,40,0
32,13,37,0
65,4,50,0
20,9,40,0
66,6,40,0
28,12,3,0
27,13,40,0
49,10,40,0
32,9,40,0
61,14,4,0
20,10,15,0
29,10,55,0
35,4,75,0
39,10,35,0
54,4,40,0
38,9,40,0
21,11,40,0
37,10,40,0
22,10,25,0
39,9,40,0
27,10,40,0
20,10,24,0
31,11,20,0
54,10,48,0
35,13,40,0
19,10,35,0
29,9,65,0
45,11,40,0
42,7,40,0
31,10,40,0
27,10,40,0
23,9,40,0
30,9,40,0
41,13,55,0
26,13,45,0
32,13,40,0
37,12,40,0
29,9,40,0
43,9,40,0
52,9,35,0
22,9,22,0
22,5,30,0
33,10,25,0
30,9,60,0
43,10,40,0
20,10,40,0
35,13,20,0
55,9,45,0
35,13,50,0
74,9,17,0
41,10,40,0
34,14,50,0
61,9,3,0
39,9,40,0
30,10,25,0
38,9,60,0
41,9,40,0
63,9,32,0
25,13,40,0
18,7,15,0
21,9,20,0
24,10,40,0
31,10,50,0
23,10,20,0
30,13,40,0
43,9,44,0
35,9,30,0
42,10,60,0
29,9,30,0
27,9,40,0
65,9,10,0
31,11,24,0
29,10,40,0
61,4,31,0
28,13,40,0
46,11,38,0
62,9,40,0
30,9,40,0
20,10,15,0
35,9,40,0
36,9,20,0
19,7,30,0
33,13,40,0
30,8,40,0
18,7,20,0
34,9,40,0
20,10,35,0
34,12,40,0
52,9,40,0
33,10,40,0
45,10,40,0
22,9,35,0
17,7,20,0
52,9,40,0
40,12,30,0
29,10,30,0
25,7,40,0
19,9,26,0
27,11,40,0
19,7,40,0
44,7,60,0
58,4,24,0
19,5,25,0
20,12,40,0
26,10,43,0
22,11,40,0
63,9,40,0
48,9,48,0
34,9,45,0
75,13,24,0
29,6,40,0
23,13,40,0
28,9,40,0
29,9,45,0
28,9,40,0
17,8,15,0
26,10,40,0
41,9,60,0
31,9,18,0
57,9,40,0
27,10,49,0
17,8,16,0
18,8,12,0
29,9,40,0
35,11,40,0
21,10,25,0
29,4,30,0
26,9,35,0
46,4,40,0
29,11,50,0
27,13,40,0
25,9,40,0
38,10,40,0
55,9,40,0
33,12,56,0
27,10,40,0
55,11,35,0
42,3,40,0
72,2,40,0
63,10,60,0
20,9,40,0
33,5,50,0
41,10,15,0
17,8,18,0
26,10,40,0
20,6,40,0
42,9,50,0
25,13,50,0
44,10,40,0
36,9,28,0
44,5,50,0
34,9,40,0
33,12,40,0
55,7,40,0
59,9,40,0
58,10,40,0
37,14,40,0
27,13,25,0
33,9,40,0
21,9,35,0
63,4,30,0
25,9,38,0
23,9,40,0
42,4,25,0
44,13,40,0
20,9,45,0
39,9,18,0
21,10,40,0
36,9,33,0
19,9,40,0
25,10,40,0
18,7,22,0
31,9,40,0
43,9,60,0
68,2,20,0
53,13,50,0
38,13,50,0
24,12,50,0
17,5,24,0
39,14,40,0
63,9,45,0
31,13,25,0
38,9,50,0
46,9,25,0
27,10,40,0
32,13,50,0
63,2,35,0
47,9,40,0
31,13,45,0
28,13,55,0
57,13,80,0
27,13,20,0
31,10,45,0
17,7,10,0
19,9,20,0
44,9,40,0
23,9,50,0
28,11,42,0
22,10,40,0
25,9,40,0
24,10,15,0
47,10,55,0
23,10,25,0
43,10,35,0
34,9,40,0
26,10,50,0
19,9,40,0
34,12,40,0
21,10,40,0
36,13,40,0
40,10,39,0
32,9,40,0
37,10,62,0
55,9,25,0
44,13,40,0
41,12,40,0
29,7,40,0
31,13,37,0
23,13,50,0
37,9,50,0
28,13,43,0
25,13,40,0
20,10,45,0
37,9,12,0
44,8,40,0
32,13,50,0
67,9,35,0
28,9,48,0
43,10,50,0
37,10,35,0
24,14,90,0
25,13,40,0
66,3,40,0
46,9,40,0
34,10,40,0
23,10,20,0
45,13,55,0
32,9,40,0
29,13,25,0
35,10,40,0
28,9,70,0
47,9,40,0
20,8,40,0
29,13,40,0
20,9,40,0
34,9,40,0
41,9,40,0
49,13,50,0
45,9,40,0
24,11,35,0
42,9,24,0
41,13,40,0
25,10,40,0
43,9,44,0
70,4,25,0
35,15,35,0
48,9,37,0
74,13,10,0
70,10,6,0
34,10,65,0
54,9,20,0
67,9,3,0
24,13,40,0
43,14,50,0
64,10,40,0
18,7,20,0
26,10,40,0
34,10,30,0
55,9,40,0
27,13,40,0
45,15,40,0
25,13,30,0
21,9,40,0
23,4,36,0
31,9,40,0
53,7,40,0
38,9,30,0
22,10,40,0
69,6,20,0
28,9,40,0
20,10,30,0
47,9,40,0
58,9,45,0
23,13,40,0
41,9,40,0
30,13,40,0
24,9,45,0
20,9,40,0
45,7,40,0
40,9,40,0
41,3,40,0
17,6,15,0
35,13,40,0
26,13,50,0
19,10,25,0
23,9,16,0
58,9,52,0
61,4,40,0
35,13,60,0
53,13,40,0
20,9,40,0
43,7,40,0
18,7,30,0
19,10,50,0
47,13,45,0
20,10,16,0
29,11,40,0
30,9,40,0
23,9,40,0
20,9,20,0
40,9,24,0
48,14,35,0
64,9,50,0
21,12,35,0
28,7,40,0
59,9,24,0
23,13,50,0
23,9,40,0
37,9,40,0
30,10,20,0
21,9,40,0
26,13,40,0
26,9,24,0
66,6,20,0
48,9,40,0
18,10,20,0
20,10,20,0
25,9,40,0
27,9,40,0
48,4,40,0
27,9,40,0
24,13,40,0
20,9,40,0
55,13,40,0
26,13,50,0
40,14,40,0
48,10,35,0
40,16,40,0
33,5,70,0
69,10,20,0
37,10,40,0
37,14,45,0
20,10,16,0
25,4,40,0
25,9,40,0
37,10,40,0
31,12,40,0
23,9,40,0
43,3,40,0
42,9,60,0
52,9,48,0
53,4,40,0
33,12,20,0
22,10,40,0
27,10,39,0
65,13,15,0
25,11,75,0
50,11,40,0
23,9,40,0
35,9,40,0
28,9,40,0
61,10,40,0
25,9,40,0
35,5,45,0
29,14,36,0
28,13,16,0
19,6,40,0
18,7,10,0
25,13,40,0
30,9,30,0
31,13,40,0
46,9,40,0
35,9,27,0
32,9,40,0
40,9,40,0
30,13,50,0
37,10,40,0
42,12,45,0
54,10,40,0
23,10,25,0
28,9,30,0
30,9,50,0
22,10,30,0
59,2,40,0
56,13,40,0
67,9,15,0
42,13,40,0
37,9,50,0
55,5,23,0
58,8,40,0
53,10,60,0
61,9,40,0
37,11,40,0
22,4,40,0
24,10,60,0
39,10,43,0
32,10,55,0
43,10,40,0
33,12,55,0
34,10,40,0
30,15,40,0
19,9,40,0
39,9,42,0
44,10,40,1
60,13,35,1
37,11,40,1
37,9,45,1
37,10,75,1
45,16,50,1
51,16,40,1
61,14,60,1
39,12,55,1
40,13,55,1
42,13,50,1
48,15,40,1
44,14,40,1
31,13,50,1
26,15,60,1
40,13,50,1
54,9,40,1
50,9,40,1
33,9,40,1
48,14,35,1
62,14,40,1
47,9,38,1
47,13,35,1
52,9,40,1
40,10,44,1
30,9,40,1
52,10,55,1
33,7,40,1
50,13,55,1
27,10,40,1
37,12,50,1
53,12,40,1
37,10,48,1
56,14,50,1
53,10,40,1
45,16,40,1
